순번,자원명,시도,시군구,주차장유형,경도,위도
5018,신산초등학교,제주특별자치도,서귀포시,부설,126.8755684,33.38162136
5019,부산진역 공영주차장,부산광역시,동구,노외,129.0500392,35.1293062
5020,산청중학교,경상남도,산청군,노상,127.8366495,35.4967309
5021,서해삼육초등학교,충청남도,홍성군,노상,126.6270502,36.50655211
5022,안동초등학교,경상북도,안동시,부설,128.7281548,36.56433294
5023,대구북동초등학교,대구광역시,달성군,부설,128.4413202,35.72947978
5024,강화여자중학교,인천광역시,강화군,부설,126.4950253,37.74429631
5025,북안1 공영주차장,경상북도,영천시,노외,129.0109551,35.91805992
5026,청기와,서울특별시,마포구,노상,126.9128709,37.55504679
5027,장계시장주차장,전라북도,장수군,노외,127.5818035,35.72940679
5028,기술보증기금 부산본점,부산광역시,남구,부설,129.0640966,35.14620458
5029,당산로 노상주차장,경기도,군포시,노상,126.9447833,37.3548051
5030,구영중학교(운동장 앞 주차장),울산광역시,울주군,부설,129.2364332,35.57265608
5031,홍우빌딩앞,서울특별시,영등포구,노상,126.9309476,37.52040718
5032,인천광역시교육청교육과학정보원,인천광역시,중구,노상,126.5065551,37.4906584
5033,대산공설운동장,경상남도,함안군,노외,128.4315157,35.35660614
5034,복개천노상주차장,경상남도,창원시,노상,128.6585496,35.15161908
5035,대흘초등학교,제주특별자치도,제주시,부설,126.6577719,33.49959967
5036,진서고등학교,경상남도,진주시,노상,127.9275029,35.19813125
5037,탑동2 주차장,경기도,동두천시,노외,127.1208309,37.89276343
5038,여주슈퍼~농협군지부,강원도,횡성군,노상,127.9864715,37.49066281
5039,동충동주민자치센터옆 주차장,전라북도,남원시,노외,127.3783782,35.4130847
5040,장구마을,경상남도,창원시,노외,128.5641382,35.08069814
5041,효자동노외2,강원도,춘천시,노외,127.7335487,37.87457268
5042,대구광역시립북부도서관,대구광역시,북구,부설,128.5838427,35.88512411
5043,안양3동노상주차장,경기도,안양시,노상,126.9188508,37.4000087
5044,야인시대,경기도,부천시,부설,126.7465862,37.51204388
5045,노동공영주차장,경상북도,경주시,노외,129.2129272,35.84058668
5046,풍산상가근처주차장,경상남도,창원시,노외,128.702042,35.14029587
5047,서희테마공원 주차장,경기도,이천시,노외,127.4819816,37.27691495
5048,동대구초등학교,대구광역시,동구,부설,128.62097,35.87969333
5049,대구용전초등학교,대구광역시,달서구,노상,128.5312139,35.86109075
5050,북구우산생활체육관 주차장,광주광역시,북구,노외,126.9254479,35.17528295
5051,가회초등학교,경상남도,합천군,노상,128.0344205,35.43507835
5052,갑곳돈대 주차장,인천광역시,강화군,노외,126.5168831,37.73361666
5053,월피동29호 노외주차장,경기도,안산시,노외,126.8501062,37.33856487
5054,서귀포온성학교,제주특별자치도,서귀포시,부설,126.5930174,33.29104917
5055,안골포중학교,경상남도,창원시,노상,128.8051432,35.10252543
5056,거창버스터미널 공영주차장,경상남도,거창군,노외,127.922737,35.68503558
5057,모로왓 제1,제주특별자치도,제주시,노외,126.544164,33.51064373
5058,부산광역시학생예술문화회관,부산광역시,북구,부설,129.0020239,35.19909797
5059,신관초등학교,충청남도,공주시,노외,127.1388638,36.47562336
5060,강진고등학교,전라남도,강진군,부설,126.7585876,34.63782109
5061,공도로 노상주차장,경기도,안성시,노상,127.165973,36.9985495
5062,와수출장소주차장,강원도,철원군,노외,127.4396573,38.23871249
5063,청통면행정복지센터 부설주차장,경상북도,영천시,부설,128.8230975,35.99236812
5064,학운동 공영주차장,광주광역시,동구,노외,126.9335173,35.13200549
5065,대화동 두레 주차장,대전광역시,대덕구,노외,127.4176112,36.36346305
5066,로얄장 앞 주차장,강원도,평창군,노외,128.3941105,37.36800575
5067,이목중학교,경기도,수원시,부설,126.9823353,37.31831824
5068,임당사거리 근처 주차장,강원도,강릉시,노외,128.8970769,37.760795
5069,중앙로1,경상북도,안동시,노상,128.7280745,36.56609814
5070,용산2동 2공영,대구광역시,달서구,노외,128.5251715,35.86231101
5071,경남지방중소벤처기업청,경상남도,창원시,노상,128.6883307,35.23182399
5072,북부동제1공영주차장,경상남도,양산시,노외,129.0391849,35.34492932
5073,한국전력공사 상주지사 주차장,경상북도,상주시,부설,128.1494716,36.41957987
5074,석동 주민센터 옆,경상남도,창원시,노외,128.7001485,35.15865403
5075,삼성합천병원 ~ 이화빌딩,경상남도,합천군,노상,128.1631606,35.5674134
5076,석남동 553-10(거북이마을),인천광역시,서구,노외,126.6772095,37.50488614
5077,동아중학교,부산광역시,수영구,부설,129.106984,35.15678092
5078,월리주차장,충청남도,서천군,노외,126.5604684,36.1641815
5079,사림동 113-1번지 주차장,경상남도,창원시,노외,128.6793723,35.24740651
5080,솔빛초등학교,세종특별자치시,-,노상,127.3122737,36.49576022
5081,하원초등학교,제주특별자치도,서귀포시,부설,126.4594523,33.25334293
5082,신안중학교,경기도,안양시,부설,126.9148167,37.38811426
5083,청덕초등학교,경상남도,합천군,부설,128.3149523,35.55681386
5084,마정초등학교,경기도,파주시,부설,126.7600994,37.892258
5085,포항양덕초등학교,경상북도,포항시,부설,129.4032702,36.07987036
5086,신당2공영,대구광역시,달서구,노외,128.4979327,35.85719258
5087,한국조리과학고등학교,경기도,시흥시,노상,126.8323613,37.45851798
5088,시장주차장,충청북도,괴산군,노외,127.7948569,36.81150911
5089,강원도화천교육지원청,강원도,화천군,노외,127.7026816,38.10331471
5090,계림동 성당 뒤,경상북도,상주시,노외,128.1659557,36.42112692
5091,분당구청 부설주차장,경기도,성남시,부설,127.1189553,37.38263122
5092,아리경로당 앞 주차장,강원도,화천군,노외,127.7036842,38.10628815
5093,궁동 공영주차장,광주광역시,동구,노외,126.9193654,35.15096516
5094,군남초등학교,충청북도,옥천군,노상,127.5818094,36.27818884
5095,적석산입구 저수지,경상남도,창원시,노외,128.3702906,35.11732233
5096,갈곡초등학교,경기도,용인시,부설,127.1332521,37.2712833
5097,창호초등학교,경상남도,거제시,노상,128.5204199,34.95566605
5098,서서학동 주민자치센터 뒤,전라북도,전주시,노외,127.1491444,35.80559814
5099,금성시장주차장,경상북도,의성군,노외,128.6855582,36.25215022
5100,대전이문고등학교,대전광역시,대덕구,부설,127.4234779,36.44731214
5101,장당중학교,경기도,평택시,노상,127.0633898,37.05150362
5102,남산초등학교,경상북도,영주시,부설,128.6267744,36.81554753
5103,구미보건소,경상북도,구미시,부설,128.3460124,36.14001558
5104,만년동 공영주차장,대전광역시,서구,노외,127.3724068,36.36634269
5105,수촌초등학교,충청남도,공주시,노상,127.1351742,36.51732896
5106,신성로 10길,제주특별자치도,제주시,노외,126.5295653,33.49582342
5107,죽림초등학교,충청북도,청주시,노상,127.4429239,36.61277773
5108,이평리 개나리아파트주차장,강원도,철원군,노외,127.2240093,38.20139599
5109,군민광장주차장,경상남도,하동군,노외,127.752713,35.06679925
5110,부천여월초등학교,경기도,부천시,노상,126.7966782,37.51813266
5111,수도산체육공원 주차장,전라북도,익산시,노외,126.9770166,35.93421502
5112,화정3동 공영주차장,광주광역시,서구,노외,126.8782817,35.14196024
5113,대전여자중학교,대전광역시,중구,부설,127.4255734,36.32525301
5114,별빛중학교,경상북도,영천시,노상,129.0432455,36.00232912
5115,평화동 156-80 노상주차장,경상북도,안동시,노상,128.7129306,36.56786336
5116,부여 공영주차타워,충청남도,부여군,노외,126.9116126,36.27956992
5117,금호로 노상주차장,경상북도,영천시,노상,128.8680068,35.93026397
5118,명신초등학교,인천광역시,강화군,노상,126.3905401,37.7446252
5119,연향 제7공영주차장,전라남도,순천시,노상,127.5152237,34.94818519
5120,남후초등학교,경상북도,안동시,부설,128.6913443,36.52129829
5121,경안시장노외주차장,경기도,광주시,노외,127.2577319,37.40874404
5122,홍도동 동산어린이공원 주변,대전광역시,동구,노상,127.4209003,36.34733097
5123,진도 공용4주차장,전라남도,진도군,노외,126.2654522,34.48251499
5124,논산대건중학교,충청남도,논산시,노상,127.0784383,36.18480394
5125,동탄북광장(한빛노상),경기도,화성시,노상,127.074259,37.20566732
5126,사직분수대 노상주차장,충청북도,청주시,노상,127.4819206,36.63594153
5127,대산면 우암리 393-1번지 주차장,경상남도,창원시,노외,128.731666,35.33065934
5128,음봉초등학교 주차장,충청남도,아산시,노상,127.011361,36.84940229
5129,자투리 땅 활용 생활주차장 11,경상남도,합천군,노외,128.1657775,35.56496812
5130,동남지방통계청 진주사무소,경상남도,진주시,노상,128.0875816,35.18563287
5131,광교테크노밸리주차장,경기도,수원시,부설,127.0442886,37.29338628
5132,가고파초등학교,경상남도,창원시,노상,128.5804023,35.22578392
5133,용안삼세오충열사 주차장,전라북도,익산시,노외,126.9606394,36.12023628
5134,한국전력공사 함평지사 주차장,전라남도,함평군,부설,126.518188,35.06027026
5135,왕곡천복개,경기도,의왕시,노상,126.9772518,37.34653444
5136,공무원아파트 부근 소규모 공영주차장,광주광역시,동구,노외,126.9293017,35.15932905
5137,우산동 KT 앞 공영주차장,광주광역시,광산구,노외,126.807182,35.16056198
5138,보령시청사,충청남도,보령시,노외,126.6127722,36.33357563
5139,인제제4공영주차장,강원도,인제군,노외,128.1791161,38.07434973
5140,서창동 주민센터 주차장,광주광역시,서구,노외,126.8302658,35.11449286
5141,강경고등학교,충청남도,논산시,부설,127.0198871,36.1596285
5142,상인2동 행정복지센터,대구광역시,달서구,부설,128.5362595,35.81255398
5143,대전상지초등학교,대전광역시,유성구,부설,127.3221702,36.37539114
5144,경남로봇고등학교,경상남도,함안군,노외,128.4392206,35.34795693
5145,경남혜림학교,경상남도,창원시,부설,128.5805472,35.2432891
5146,함안스포츠센타,경상남도,함안군,노외,128.3982545,35.28350313
5147,진하해수욕장노상 공영주차장,울산광역시,울주군,노상,129.3418157,35.38313563
5148,봉계초등학교,경상북도,김천시,노상,128.0640107,36.14441476
5149,명동초등학교,부산광역시,동래구,부설,129.1062199,35.20759141
5150,둔전초등학교,경기도,군포시,부설,126.9243647,37.36148222
5151,대평리시장 공영주차장,대구광역시,서구,노외,128.559464,35.87567132
5152,대구관남초등학교,대구광역시,북구,부설,128.54779,35.93683639
5153,합성1동 378-1 공영주차장,경상남도,창원시,노상,128.5846341,35.24574657
5154,지귀로73번길 노상주차장,경상남도,창원시,노상,128.6542456,35.24756809
5155,김화여중·김화고등학교,강원도,철원군,부설,127.4333719,38.24404542
5156,삼호동 공영주차장,울산광역시,남구,노외,129.2828588,35.54709863
5157,동서1길2주차장,경상북도,의성군,노외,128.7043442,36.35037052
5158,한강시민공원 수석지구,경기도,남양주시,부설,127.1781136,37.58720757
5159,동초등학교 가는길 주차장,전라남도,강진군,노외,126.7744302,34.64162347
5160,인천함박초등학교,인천광역시,연수구,노상,126.6772791,37.42425785
5161,대구지산초등학교,대구광역시,수성구,노상,128.6301684,35.82695925
5162,천안제일고등학교,충청남도,천안시,부설,127.1532984,36.80863404
5163,화방사주차장,경상남도,남해군,노상,127.8649671,34.86545589
5164,황둔중학교,강원도,원주시,노상,128.1866415,37.26225475
5165,충청북도국제교육원 남부분원,충청북도,옥천군,노외,127.5682758,36.30429494
5166,시설지원사업소(국민체육센터),세종특별자치시,-,노상,127.3048595,36.60031077
5167,영덕중학교,경상북도,영덕군,부설,129.3695271,36.41522899
5168,진상초등학교,전라남도,광양시,노상,127.7165222,35.0200988
5169,장계공영주차장,전라북도,장수군,노외,127.5836651,35.73225801
5170,여주슈퍼~홍미용실,강원도,횡성군,노상,127.9862152,37.49099345
5171,시청로,경기도,의왕시,노상,126.9684586,37.34995967
5172,합성1동 69-6 공영주차장,경상남도,창원시,노상,128.5844892,35.24546494
5173,성남북초등학교,경기도,성남시,부설,127.1514735,37.45149984
5174,부산광역시립해운대도서관,부산광역시,해운대구,부설,129.168907,35.17794562
5175,경화동사무소주차장,경상남도,창원시,노외,128.6866407,35.15421274
